N,P,Avg_Return,X_1_1,Y_1_1,X_1_2,Y_1_2,X_1_3,Y_1_3,X_1_4,Y_1_4,X_1_5,Y_1_5,X_1_6,Y_1_6,X_1_7,Y_1_7,X_1_8,Y_1_8,X_1_9,Y_1_9,X_1_10,Y_1_10,X_1_11,Y_1_11,X_1_12,Y_1_12,X_1_13,Y_1_13,X_1_14,Y_1_14,X_1_15,Y_1_15,X_1_16,Y_1_16,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_19,Y_1_19,X_1_20,Y_1_20,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_23,Y_1_23,X_1_24,Y_1_24,X_1_25,Y_1_25,X_1_26,Y_1_26,X_1_27,Y_1_27,X_1_28,Y_1_28,X_1_29,Y_1_29,X_1_30,Y_1_30,X_1_31,Y_1_31,X_1_32,Y_1_32,X_1_33,Y_1_33,X_1_34,Y_1_34,X_1_35,Y_1_35,X_1_36,Y_1_36,X_1_37,Y_1_37,X_1_38,Y_1_38,X_1_39,Y_1_39,X_1_40,Y_1_40,X_1_41,Y_1_41,X_1_42,Y_1_42,X_1_43,Y_1_43,X_1_44,Y_1_44,X_1_45,Y_1_45,X_1_46,Y_1_46,X_1_47,Y_1_47,X_1_48,Y_1_48,X_1_49,Y_1_49,X_1_50,Y_1_50,X_1_51,Y_1_51,X_1_52,Y_1_52,X_1_37,Y_1_37,X_1_1,Y_1_1,X_1_25,Y_1_25,X_1_14,Y_1_14,X_1_8,Y_1_8,X_1_27,Y_1_27,X_1_34,Y_1_34,X_1_25,Y_1_25,X_1_44,Y_1_44,X_1_33,Y_1_33,X_1_6,Y_1_6,X_1_35,Y_1_35,X_1_17,Y_1_17,X_1_5,Y_1_5,X_1_4,Y_1_4,X_1_10,Y_1_10,X_1_33,Y_1_33,X_1_8,Y_1_8,X_1_38,Y_1_38,X_1_34,Y_1_34,X_1_38,Y_1_38,X_1_52,Y_1_52,X_1_21,Y_1_21,X_1_26,Y_1_26,X_1_44,Y_1_44,X_1_38,Y_1_38,X_1_50,Y_1_50,X_1_44,Y_1_44,X_1_8,Y_1_8,X_1_32,Y_1_32,X_1_38,Y_1_38,X_1_38,Y_1_38,X_1_46,Y_1_46,X_1_35,Y_1_35,X_1_18,Y_1_18,X_1_8,Y_1_8,X_1_48,Y_1_48,X_1_24,Y_1_24,X_1_38,Y_1_38,X_1_15,Y_1_15,X_1_6,Y_1_6,X_1_1,Y_1_1,X_1_20,Y_1_20,X_1_36,Y_1_36,X_1_15,Y_1_15,X_1_12,Y_1_12
50,97.64963759,-0.008184521398,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
49,95.88560862,-0.01806487986,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
49,96.88724233,0.01044613184,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,96.43060917,-0.00471303701,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,98.15485021,0.01788064037,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,100.6947677,0.02587663715,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,100.7167608,0.0002184142457,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,101.3595719,0.00638236412,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,103.5328821,0.02144158886,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,102.6501337,-0.008526261147,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,102.8369837,0.00182026047,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,103.6303086,0.007714392995,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,103.225764,-0.003903728439,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,103.4420438,0.002095210879,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,103.156851,-0.002757030012,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,104.3808706,0.01186561597,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,105.9498466,0.01503126043,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,107.0524224,0.01040658265,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,108.502392,0.01354448187,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,109.4768601,0.008981074082,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,109.42693,-0.0004560783745,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,109.2678299,-0.001453939436,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,108.0569249,-0.01108198969,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,107.332256,-0.006706362921,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
48,105.1157512,-0.02065087303,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,0,1,6,3,7,4,4,3,NA,NA,0,5,6,0,4,5,4,2,5,0,4,0,7,1,7,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,2,NA,NA,3,5,NA,NA,2,3,2,1,1,0,2,5,NA,NA,1,4,0,3
